CreateTime,Des,Emotions
1654870031,1,消极
1654870053,0,中性
1654870066,0,消极
1654870067,1,中性
1654870073,0,积极
1654870078,1,积极
1654870085,1,积极
1654870094,0,消极
1654870104,0,积极
1654870122,1,积极
1654870133,1,积极
1654870142,0,中性
1654870156,0,消极
1654870159,1,消极
1654870172,0,消极
1654870178,0,消极
1654870186,0,消极
1654870195,1,消极
1654870203,0,消极
1654870207,0,消极
1654870213,0,消极
1654870238,1,中性
1654870248,1,积极
1654870256,1,积极
1654870264,0,积极
1654870269,0,积极
1654870280,0,中性
1654870465,0,积极
1654870473,1,积极
1654870509,0,中性
1654870516,0,中性
1654870530,0,消极
1654870538,0,中性
1654870539,1,中性
1654870546,0,中性
1654870552,1,中性
1654870557,0,积极
1654870560,1,消极
1654870565,0,积极
1654870570,1,中性
1654870580,0,消极
1654870593,0,积极
1654870595,1,中性
1654870604,1,中性
1654870607,0,积极
1654873838,0,中性
1654873846,0,消极
1654873876,1,积极
1654873881,0,积极
1654875736,1,积极
1654875747,0,积极
1654875751,0,积极
1654875756,0,消极
1654875836,1,积极
1654875837,1,积极
1654875841,1,中性
1654875849,0,积极
1654875858,1,中性
1654875863,0,中性
1654875865,1,积极
1654875868,1,积极
1654875869,0,中性
1654875873,0,积极
1654875878,0,消极
1654875889,0,消极
1654875896,0,积极
1654876005,1,消极
1654876014,0,积极
1654876124,1,中性
1654876130,1,中性
1654876139,0,中性
1654876143,0,消极
1654876147,0,消极
1654876148,1,消极
1654876167,0,中性
1654876171,0,中性
1654876175,0,中性
1654876181,1,消极
1654876189,0,中性
1654876194,0,中性
1654876195,1,积极
1654876202,0,中性
1654876206,1,中性
1654876212,1,中性
1654876216,0,中性
1654876220,0,中性
1654876228,1,积极
1654876238,1,中性
1654876241,0,中性
1654876243,0,积极
1654876246,0,消极
1654876277,0,中性
1654876289,0,中性
1654876295,0,消极
1654876312,1,中性
1654876316,1,中性
1654876324,0,积极
1654876332,0,积极
1654876335,0,中性
1654876338,0,消极
1654876409,1,中性
1654876424,0,中性
1654876432,0,中性
1654876444,1,消极
1654876449,0,积极
1654876450,1,中性
1654876460,1,积极
1654876462,0,中性
1654876473,0,中性
1654876480,0,中性
1654876481,1,中性
1654876484,1,中性
1654876494,0,积极
1654876499,1,消极
1654876504,0,中性
1654876505,0,中性
1654876506,1,积极
1654876512,0,中性
1654876519,1,积极
1654876520,0,积极
1654876524,0,积极
1654876525,1,消极
1654876530,0,中性
1654876533,0,中性
1654876539,0,中性
1654876545,0,中性
1654876550,0,中性
1654876560,0,中性
1654876563,1,中性
1654876566,0,中性
1654876567,0,积极
1654876573,1,中性
1654876575,0,中性
1654876583,1,中性
1654876588,0,中性
1654876592,0,中性
1654876603,0,中性
1654876616,0,中性
1654876621,0,中性
1654876627,0,积极
1654876634,0,中性
1654876635,0,积极
1654876646,0,中性
1654876661,0,中性
1654876662,0,积极
1654876671,1,中性
1654876678,1,中性
1654876692,0,消极
1654876697,0,中性
1654876705,0,中性
1654876735,1,积极
1654904620,1,积极
1654906557,1,中性
1654906728,0,积极
1654906734,0,积极
1654906764,0,积极
1654906790,0,中性
1654906796,0,积极
1654907195,1,中性
1654907297,0,积极
1654907306,0,消极
1654907319,0,积极
1654907331,0,消极
1654907341,0,消极
1654907353,0,中性
1654907374,0,中性
1654907382,0,中性
1654907659,0,消极
1654907663,0,消极
1654907664,0,消极
1654907675,1,积极
1654907680,0,中性
1654907683,0,积极
1654907687,0,积极
1654907703,1,中性
1654907714,0,中性
1654907717,0,积极
1654907729,0,积极
1654907731,0,中性
1654907742,0,积极
1654907749,1,积极
1654907750,0,积极
1654907768,1,消极
1654907775,0,中性
1654907783,0,消极
1654907894,0,消极
1654907902,0,积极
1654908444,0,积极
1654908449,0,积极
1654908988,0,积极
1654913729,0,中性
1654913738,0,中性
1654915325,0,消极
1654915330,0,消极
1654915341,0,中性
1654915999,0,中性
1654916010,0,中性
1654916018,0,积极
1654916141,0,中性
1654917534,0,积极
1654917546,0,消极
1654918071,1,中性
1654918100,1,中性
1654918101,1,中性
1654918108,0,中性
1654918113,0,消极
1654918148,0,积极
1654918165,0,中性
1654918177,1,中性
1654918186,1,中性
1654918187,0,积极
1654918191,0,积极
1654918196,0,中性
1654918232,0,积极
1654918248,0,积极
1654918256,0,积极
1654918265,0,消极
1654918275,0,消极
1654918296,0,消极
1654918300,0,积极
1654918325,0,消极
1654918328,0,消极
1654918368,0,积极
1654918371,0,积极
1654918381,0,积极
1654918388,0,积极
1654918403,0,中性
1654918408,0,消极
1654918411,0,中性
1654918417,0,消极
1654918447,0,中性
1654918454,0,中性
1654918455,0,中性
1654918466,0,中性
1654918479,0,中性
1654918483,0,中性
1654918490,0,消极
1654918516,0,中性
1654918519,0,中性
1654918524,0,中性
1654918548,0,消极
1654918554,0,消极
1654918580,0,积极
1654918583,0,积极
1654918617,0,积极
1654918627,0,中性
1654918636,0,积极
1654918683,0,积极
1654918685,0,积极
1654918700,1,积极
1654918792,0,积极
1654919257,1,中性
1654919264,1,中性
1654919269,1,积极
1654919273,1,积极
1654919318,0,积极
1654919338,0,积极
1654919342,0,积极
1654919349,1,中性
1654919391,1,消极
1654919400,0,积极
1654920332,1,中性
1654920350,1,积极
1654920778,0,积极
1654920783,0,中性
1654920791,1,中性
1654920802,0,积极
1654920803,1,积极
1654920807,0,积极
1654920819,0,积极
1654920822,0,积极
1654920826,0,积极
1654920850,0,消极
1654920852,0,积极
1654920900,1,积极
1654920918,0,积极
1654920919,0,积极
1654920939,1,消极
1654920984,0,消极
1654920985,0,积极
1654920996,0,中性
1654920997,1,积极
1654920998,0,消极
1654921206,1,积极
1654921276,0,积极
1654921280,0,积极
1654921287,0,中性
1654921294,0,积极
1654921299,0,中性
1654921303,0,积极
1654923299,0,积极
1654924349,1,积极
1654924350,1,积极
1654924924,0,积极
1654925099,1,中性
1654925303,0,中性
1654925304,0,中性
1654925305,0,中性
1654925306,0,中性
1654925324,1,中性
1654925332,0,中性
1654925334,1,中性
1654925336,0,中性
1654925339,1,中性
1654925342,0,中性
1654925343,1,中性
1654925351,1,中性
1654925353,1,中性
1654925356,0,中性
1654925357,1,中性
1654925358,0,中性
1654925359,1,中性
1654925360,1,中性
1654925364,1,中性
1654925366,1,中性
1654925367,0,中性
1654925368,0,中性
1654925370,1,中性
1654925371,0,中性
1654925372,0,中性
1654925373,1,中性
1654925375,0,中性
1654925376,1,中性
1654925377,0,中性
1654925378,0,中性
1654925379,1,中性
1654925380,0,中性
1654925381,1,中性
1654925382,0,中性
1654925383,1,中性
1654925384,0,中性
1654925385,1,中性
1654925386,0,中性
1654925387,1,中性
1654925388,0,中性
1654925389,0,中性
1654925390,1,中性
1654925391,0,中性
1654925392,1,中性
1654925393,1,中性
1654925394,0,中性
1654925395,0,中性
1654925396,1,中性
1654925404,0,中性
1654925408,0,中性
1654925411,1,中性
1654925415,1,中性
1654925417,0,中性
1654925418,1,中性
1654925419,0,中性
1654925420,1,中性
1654925421,0,中性
1654925422,0,中性
1654925423,0,中性
1654925424,1,中性
1654925425,1,中性
1654925427,1,中性
1654925428,1,中性
1654925429,0,中性
1654925430,1,中性
1654925432,1,中性
1654925437,0,中性
1654925438,0,中性
1654925570,1,中性
1654925573,0,消极
1654925575,0,积极
1654925578,0,中性
1654925707,1,积极
1654925711,1,积极
1654925718,0,积极
1654930871,1,中性
1654931218,1,积极
1654931453,0,积极
1654931457,0,中性
1654931461,0,积极
1654931462,1,积极
1654931469,0,消极
1654931472,0,积极
1654931730,0,积极
1654931740,1,中性
1654932571,0,积极
1654932574,0,中性
1654933254,0,中性
1654933260,0,中性
1654933442,0,积极
1654933934,0,积极
1654933998,1,积极
1654934002,1,中性
1654934018,0,积极
1654934023,0,积极
1654934129,0,中性
1654934130,1,中性
1654934130,1,积极
1654934134,1,中性
1654934158,0,积极
1654934174,0,积极
1654934179,1,积极
1654934183,1,中性
1654934186,0,积极
1654934189,1,中性
1654934195,1,积极
1654934309,0,中性
1654934319,1,中性
1654934345,0,消极
1654934435,1,中性
1654934439,1,中性
1654934442,0,中性
1654934444,1,中性
1654934447,0,积极
1654934449,0,消极
1654934450,1,消极
1654934463,0,中性
1654934475,0,积极
1654934492,1,中性
1654934500,1,中性
1654934506,0,积极
1654934514,0,积极
1654934527,1,中性
1654934528,0,中性
1654934530,1,中性
1654934540,1,中性
1654934548,0,中性
1654934550,1,中性
1654934552,0,中性
1654934553,1,中性
1654934556,1,积极
1654934563,0,中性
1654934568,0,中性
1654934576,0,中性
1654934591,0,积极
1654934593,0,中性
1654934597,1,积极
1654934608,1,中性
1654934612,0,积极
1654934613,1,积极
1654934630,0,中性
1654934644,0,积极
1654934654,0,中性
1654934671,0,中性
1654934699,0,中性
1654934721,0,积极
1654934761,1,积极
1654934767,1,中性
1654934776,0,积极
1654934785,0,积极
1654934794,0,中性
1654934797,0,中性
1654934814,0,消极
1654934830,0,中性
1654934842,0,积极
1654935155,1,中性
1654935203,0,积极
1654935208,0,消极
1654935211,1,积极
1654935214,0,中性
1654935234,1,积极
1654935249,0,积极
1654935303,1,积极
1654935321,0,积极
1654935325,0,积极
1654935474,1,中性
1654935479,1,积极
1654935534,0,积极
1654935540,0,积极
1654935544,0,中性
1654935588,0,积极
1654935637,1,积极
1654935760,0,积极
1654935768,1,中性
1654935769,0,中性
1654935775,0,积极
1654935776,1,积极
1654935786,0,中性
1654935801,1,中性
1654935812,0,消极
1654935819,0,中性
1654935822,1,中性
1654937289,1,中性
1654937318,1,消极
1654937325,1,中性
1654937362,0,积极
1654937364,0,中性
1654937367,0,中性
1654937377,1,消极
1654937379,0,消极
1654937388,0,中性
1654937389,0,中性
1654937391,1,中性
1654937404,1,中性
1654937421,0,积极
1654937425,0,消极
1654937428,0,积极
1654937432,0,消极
1654937442,0,中性
1654937448,0,消极
1654937456,1,中性
1654937504,0,中性
1654937512,0,消极
1654937515,0,积极
1654937520,0,中性
1654937535,0,中性
1654937542,0,消极
1654937558,0,消极
1654937765,1,中性
1654937768,0,积极
1654937778,0,中性
1654937788,0,积极
1654937807,1,积极
1654937818,0,中性
1654937821,0,消极
1654937842,1,中性
1654937873,0,积极
1654937875,0,中性
1654937949,0,中性
1654937961,1,积极
1654937964,0,积极
1654937970,1,中性
1654937974,0,消极
1654938332,1,中性
1654938382,0,中性
1654938398,0,积极
1654938770,0,中性
1654939103,0,积极
1654939514,0,积极
1654939517,0,积极
1654939667,0,积极
1654939937,1,积极
1654939951,0,积极
1654940182,0,积极
1654940253,1,消极
1654940259,0,积极
1654940263,0,积极
1654947168,1,中性
1654947201,0,中性
1654947353,1,中性
1654948749,1,消极
1654948752,1,中性
1654948752,1,中性
1654948753,1,中性
1654948753,1,中性
1654948754,1,中性
1654948755,1,中性
1654948760,1,中性
1654948761,0,中性
1654948762,0,中性
1654948763,1,中性
1654948763,0,中性
1654948764,0,中性
1654948764,0,中性
1654948765,0,中性
1654948766,0,中性
1654948766,0,中性
1654948768,1,中性
1654948769,1,中性
1654948769,0,中性
1654948770,1,中性
1654948770,0,中性
1654948771,0,中性
1654948771,1,中性
1654948771,0,中性
1654948772,1,中性
1654948773,1,中性
1654948776,1,中性
1654948776,1,中性
1654948777,1,中性
1654948781,0,中性
1654948781,0,中性
1654948782,0,中性
1654948783,0,中性
1654948784,0,中性
1654948788,1,中性
1654948789,1,中性
1654948789,1,中性
1654948790,1,中性
1654948790,0,中性
1654948791,0,中性
1654948791,1,中性
1654948792,0,中性
1654948792,0,中性
1654948792,1,中性
1654948793,0,中性
1654948793,1,中性
1654948794,1,中性
1654948795,1,中性
1654948796,1,中性
1654948796,1,中性
1654948797,1,中性
1654948798,1,中性
1654948798,0,中性
1654948798,1,中性
1654948799,1,中性
1654948799,0,中性
1654948800,0,中性
1654948800,1,中性
1654948801,0,中性
1654948801,0,中性
1654948801,0,中性
1654948802,1,中性
1654948803,1,中性
1654948804,0,中性
1654948804,1,中性
1654948804,0,中性
1654948805,1,中性
1654948805,0,中性
1654948806,0,中性
1654948806,1,中性
1654948810,1,中性
1654948811,1,中性
1654948811,1,中性
1654948812,1,中性
1654948812,1,中性
1654948813,1,中性
1654948814,0,中性
1654948815,0,中性
1654948816,0,中性
1654948816,1,中性
1654948822,0,中性
1654962106,0,中性
1654962109,0,积极
1654962115,0,中性
1654962118,1,积极
1654962123,1,消极
1654962128,0,积极
1654962131,0,中性
1654962135,0,中性
1654962208,1,积极
1654962218,1,积极
1654962226,0,积极
1654962228,0,积极
1654962233,0,积极
1654962242,0,中性
1654962254,0,积极
1654962263,0,消极
1654962317,1,积极
1654962344,1,消极
1654962362,0,积极
1654962370,0,积极
1654962384,0,积极
1654962692,0,积极
1654962794,0,积极
1654962940,1,积极
1654962944,1,积极
1654962947,1,积极
1654963082,1,中性
1654963094,1,中性
1654963104,1,中性
1654963107,0,中性
1654963108,1,中性
1654963109,0,消极
1654963119,1,中性
1654963121,0,中性
1654963122,0,消极
1654963123,1,中性
1654963126,0,积极
1654963139,0,积极
1654963142,0,中性
1654963150,0,消极
1654963169,0,中性
1654963173,0,积极
1654963181,0,中性
1654963193,1,消极
1654963197,0,中性
1654963201,1,积极
1654963204,1,消极
1654963208,0,积极
1654963209,1,消极
1654963217,0,积极
1654963247,0,中性
1654963259,1,消极
1654963264,0,积极
1654963267,1,积极
1654963270,1,积极
1654963271,0,中性
1654963273,1,中性
1654963275,0,积极
1654963278,0,积极
1654963283,0,中性
1654963605,1,积极
1654963765,0,积极
1654964291,1,中性
1654964294,1,中性
1654964304,0,积极
1654964306,0,积极
1654964310,0,积极
1654964316,0,中性
1654964519,1,中性
1654964535,1,中性
1654964543,0,积极
1654964618,1,消极
1654964624,0,积极
1654964629,0,消极
1654964630,1,积极
1654964635,0,积极
1654964638,0,积极
1654964648,1,积极
1654964652,1,中性
1654964655,0,中性
1654964657,1,中性
1654964658,0,积极
1654964660,0,中性
1654964662,0,积极
1654964663,1,中性
1654964696,0,积极
1654964704,0,积极
1654964710,0,积极
1654964718,1,积极
1654964982,0,消极
1654964986,0,消极
1654964992,0,积极
1654964994,0,积极
1654965001,1,积极
1654965039,1,中性
1654965053,0,积极
1654965790,1,积极
1654965796,0,积极
1654965801,0,积极
1654965825,0,积极
1654966496,1,积极
1654966516,0,中性
1654966527,0,消极
1654968146,0,积极
1654990530,0,消极
1654990537,0,中性
1654990788,1,积极
1654990938,1,中性
1654990941,1,积极
1654992286,0,积极
1654992294,0,积极
1654992296,0,中性
1654992300,0,中性
1654992579,1,积极
1654992723,1,中性
1654992911,1,中性
1654992965,1,中性
1654993090,1,中性
1654993097,0,积极
1654993106,0,中性
1654993114,1,中性
1654993115,0,积极
1654993552,1,中性
1654993580,0,中性
1654993585,0,积极
1654993599,0,积极
1654993686,1,中性
1654993778,0,中性
1654995005,1,积极
1654995012,0,积极
1654995014,0,积极
1654995019,0,积极
1654995021,1,积极
1654995023,1,积极
1654995025,0,积极
1654995027,0,积极
1654998048,1,中性
1654998053,0,积极
1654998060,0,消极
1654998066,0,消极
1654998077,0,中性
1654998083,0,中性
1654998088,0,中性
1654998105,0,中性
1654998140,1,中性
1654998140,0,积极
1654998143,0,积极
1654998175,1,积极
1654998193,0,积极
1654998195,0,积极
1655006369,1,消极
1655006374,0,中性
1655006375,0,消极
1655007307,1,中性
1655007313,0,积极
1655007316,0,消极
1655007328,0,积极
1655007333,0,消极
1655007337,1,中性
1655007355,0,中性
1655007391,1,消极
1655007409,0,积极
1655007414,0,中性
1655007891,0,中性
1655007897,0,消极
1655007905,1,中性
1655007913,0,消极
1655007916,0,积极
1655007930,0,中性
1655007938,0,消极
1655007953,0,中性
1655007967,1,中性
1655007972,0,积极
1655007972,1,消极
1655007975,0,积极
1655007980,1,中性
1655007985,0,消极
1655008003,0,消极
1655009428,1,消极
1655009440,0,积极
1655009441,1,消极
1655009445,0,积极
1655009455,0,中性
1655009466,0,消极
1655009475,0,积极
1655009488,0,中性
1655009503,0,积极
1655009520,0,中性
1655010200,1,中性
1655010203,0,中性
1655015509,1,消极
1655015521,0,积极
1655015526,0,积极
1655015532,0,中性
1655015548,0,积极
1655018985,1,消极
1655019003,0,中性
1655019012,0,消极
1655019017,0,消极
1655019025,0,消极
1655019027,1,消极
1655019035,0,消极
1655019037,1,积极
1655019042,0,中性
1655019051,1,消极
1655019053,0,中性
1655019056,0,中性
1655019059,0,消极
1655019083,1,消极
1655019135,1,消极
1655019146,1,消极
1655019149,0,积极
1655020638,1,中性
1655020643,0,积极
1655020650,0,中性
1655020656,0,中性
1655020714,1,消极
1655020727,0,消极
1655020736,1,消极
1655020747,0,积极
1655020751,0,中性
1655020761,1,消极
1655020779,0,消极
1655020792,0,消极
1655020836,1,消极
1655020845,0,消极
1655020858,0,中性
1655020874,0,消极
1655022029,0,中性
1655022039,0,中性
1655022040,0,中性
1655022053,0,消极
1655022056,0,消极
1655022057,0,消极
1655023417,0,积极
1655023425,0,积极
1655023431,0,中性
1655023457,0,中性
1655023625,1,积极
1655023630,0,积极
1655024086,1,中性
1655024091,0,中性
1655024094,0,消极
1655024106,0,积极
1655024112,0,积极
1655024115,0,积极
1655024124,1,积极
1655024133,1,积极
1655024142,0,中性
1655024148,0,积极
1655024151,1,消极
1655024156,0,积极
1655024170,0,中性
1655024170,1,中性
1655024176,0,积极
1655024180,0,中性
1655028286,1,中性
1655028298,1,中性
1655028302,0,积极
1655028305,0,积极
1655028323,1,中性
1655028330,0,积极
1655028333,1,中性
1655028335,0,消极
1655028339,0,消极
1655029048,1,中性
1655029054,1,中性
1655029055,0,积极
1655029077,1,中性
1655029079,1,中性
1655029080,0,积极
1655029092,0,中性
1655029103,1,中性
1655029122,0,积极
1655029129,1,中性
1655029132,0,中性
1655029151,0,中性
1655029153,0,积极
1655031422,1,积极
1655031431,0,积极
1655031437,0,积极
1655031447,0,积极
1655031450,0,积极
1655033040,1,消极
1655033044,0,积极
1655033073,0,消极
1655033080,0,中性
1655033105,0,消极
1655033426,0,消极
1655035006,0,积极
1655035212,1,中性
1655037358,0,积极
1655038589,1,中性
1655038792,0,积极
1655038798,0,积极
1655038956,1,中性
1655039001,0,积极
1655039320,1,消极
1655039323,1,中性
1655039325,1,消极
1655039331,0,中性
1655039333,0,中性
1655039342,0,积极
1655039355,0,积极
1655039488,1,积极
1655039548,0,中性
1655039561,0,积极
1655039562,0,消极
1655039836,0,积极
1655039843,0,积极
1655039851,1,中性
1655039857,0,中性
1655039858,0,积极
1655039862,0,积极
1655040049,1,中性
1655040054,0,中性
1655040055,1,中性
1655040063,0,积极
1655040065,0,积极
1655040072,0,中性
1655040501,0,中性
1655040503,0,积极
1655040560,0,中性
1655040626,0,中性
1655041549,1,中性
1655041552,1,中性
1655041560,0,积极
1655041562,0,消极
1655041570,1,积极
1655041572,0,消极
1655041580,0,消极
1655041582,0,积极
1655041594,0,消极
1655041600,0,积极
1655041612,1,积极
1655041622,0,中性
1655041630,0,中性
1655041638,0,消极
1655041652,1,积极
1655041666,1,中性
1655041670,1,中性
1655041674,0,积极
1655041676,0,积极
1655041683,0,积极
1655043561,1,消极
1655043565,1,中性
1655043571,0,中性
1655043574,0,中性
1655043582,0,积极
1655043590,0,积极
1655043596,0,积极
1655044428,0,中性
1655044433,0,中性
1655044722,0,积极
1655046143,1,消极
1655046155,0,积极
1655046301,1,消极
1655046306,0,中性
1655046307,1,消极
1655046313,0,消极
1655046326,0,消极
1655050546,1,中性
1655050552,0,中性
1655050672,1,积极
1655050712,0,消极
1655050839,1,消极
1655050852,0,积极
1655050926,1,积极
1655050939,1,中性
1655050945,1,中性
1655050947,0,积极
1655050952,0,积极
1655050956,0,积极
1655051714,1,中性
1655051725,0,中性
1655051727,1,中性
1655051729,1,积极
1655051732,0,积极
1655051737,0,积极
1655051751,0,积极
1655051785,1,消极
1655051794,1,中性
1655051798,0,积极
1655051804,1,中性
1655051816,1,中性
1655051822,1,中性
1655051855,0,积极
1655051861,0,积极
1655051863,0,积极
1655051890,0,积极
1655053046,0,积极
1655053054,1,中性
1655053109,1,积极
1655054132,0,积极
1655054529,0,积极
1655054741,0,中性
1655055279,0,积极
1655055376,0,积极
1655055377,1,中性
1655055384,0,积极
1655055387,0,积极
1655055396,0,中性
1655055427,0,中性
1655055516,1,中性
1655055545,0,积极
1655055586,0,积极
1655055596,0,消极
1655055632,0,积极
1655055886,1,积极
1655055891,1,积极
1655055899,0,积极
1655055901,0,积极
1655055951,0,积极
1655056026,1,积极
1655056031,1,积极
1655074993,0,积极
1655074995,0,中性
1655075053,1,中性
1655075081,0,中性
1655077659,1,消极
1655077727,0,中性
1655077738,0,积极
1655077750,0,积极
1655078430,1,积极
1655078512,1,中性
1655078545,0,积极
1655079190,1,积极
1655079524,0,积极
1655079534,0,积极
1655079819,1,中性
1655079825,0,中性
1655079831,0,积极
1655079832,0,积极
1655079839,0,积极
1655080788,1,积极
1655080791,1,中性
1655080796,0,积极
1655080844,0,中性
1655080857,0,积极
1655080883,0,中性
1655080977,0,中性
1655081000,1,中性
1655081103,0,积极
1655084958,1,积极
1655084967,0,积极
1655086568,0,积极
1655086590,0,中性
1655086597,1,积极
1655093257,0,积极
1655093654,0,积极
1655093660,0,积极
1655094043,0,中性
1655094100,0,消极
1655094272,0,消极
1655098498,0,积极
1655098502,0,积极
1655099101,1,积极
1655099113,0,积极
1655106107,0,消极
1655126048,0,消极
1655126317,1,积极
1655126336,0,积极
1655126603,1,消极
1655126610,0,积极
1655126614,0,积极
1655130387,0,积极
1655131425,0,消极
1655131440,0,中性
1655131446,0,中性
1655131449,0,中性
1655131464,1,积极
1655131567,0,中性
1655131577,1,中性
1655131580,0,中性
1655131584,0,消极
1655131587,0,积极
1655131588,0,积极
1655131607,0,中性
1655131616,0,中性
1655131620,0,消极
1655131627,1,积极
1655131632,0,中性
1655131673,1,积极
1655132257,0,积极
1655132278,1,积极
1655132291,1,积极
1655132304,0,积极
1655132317,0,消极
1655132337,0,消极
1655132355,0,中性
1655133027,1,中性
1655133029,1,积极
1655133141,0,中性
1655133149,0,积极
1655133389,0,消极
1655133399,0,消极
1655133402,0,中性
1655133430,0,积极
1655133451,0,中性
1655133455,0,消极
1655133469,0,积极
1655133502,1,积极
1655134289,1,积极
1655134299,0,积极
1655134306,0,积极
1655134585,1,中性
1655134941,1,中性
1655134944,0,中性
1655134946,1,中性
1655134948,0,积极
1655134949,1,中性
1655134950,0,积极
1655134954,0,积极
1655134957,1,中性
1655134961,1,消极
1655134963,0,中性
1655134964,0,消极
1655136155,0,积极
1655136323,1,中性
1655136330,0,积极
1655136335,1,中性
1655136340,0,积极
1655136343,0,积极
1655137662,1,中性
1655137666,0,中性
1655137677,0,中性
1655137697,0,中性
1655137737,1,消极
1655137740,0,中性
1655137755,0,中性
1655137767,1,中性
1655137773,0,积极
1655137775,0,消极
1655137936,1,积极
1655137942,1,积极
1655137948,0,积极
1655137959,0,积极
1655137962,0,消极
1655137969,0,中性
1655137975,0,中性
1655137983,0,消极
1655138020,1,积极
1655138038,0,积极
1655138350,1,中性
1655138354,0,中性
1655138359,0,中性
1655138364,0,中性
1655138381,0,中性
1655138590,1,消极
1655138593,0,中性
1655138596,0,积极
1655139030,1,消极
1655139038,0,积极
1655139056,0,积极
1655139188,1,消极
1655139200,0,积极
1655139203,0,消极
1655139208,0,消极
1655139211,0,积极
1655139729,1,消极
1655139735,0,积极
1655139747,0,中性
1655139753,0,中性
1655139891,0,积极
1655139904,0,消极
1655139918,0,中性
1655139935,0,中性
1655139949,0,中性
1655139966,0,中性
1655139972,0,中性
1655139980,0,中性
1655139986,0,积极
1655140071,1,积极
1655140091,0,中性
1655140741,1,中性
1655140745,1,消极
1655140746,0,中性
1655140748,1,中性
1655140751,0,中性
1655140752,0,中性
1655140969,1,积极
1655140982,1,中性
1655140998,0,积极
1655141000,0,积极
1655141006,0,积极
1655141115,1,中性
1655141122,1,中性
1655141128,1,积极
1655141131,0,积极
1655141136,1,中性
1655141154,0,中性
1655141155,1,中性
1655141158,0,积极
1655141162,0,中性
1655141166,1,中性
1655141167,0,中性
1655141172,0,中性
1655141172,1,中性
1655141173,0,中性
1655141182,1,中性
1655141185,0,积极
1655141190,1,积极
1655141192,0,中性
1655141193,0,积极
1655141195,1,积极
1655141207,1,中性
1655141212,1,中性
1655141212,0,消极
1655141227,1,积极
1655141233,0,中性
1655141242,0,积极
1655141248,0,消极
1655141251,0,积极
1655141270,1,积极
1655141295,0,积极
1655141301,0,消极
1655141304,0,积极
1655141309,0,消极
1655141322,1,消极
1655141329,0,积极
1655141334,0,中性
1655141338,0,消极
1655141346,0,中性
1655141356,0,积极
1655141366,0,中性
1655141372,0,中性
1655141401,0,中性
1655141459,1,中性
1655141541,0,积极
1655141562,0,中性
1655141565,0,中性
1655142210,1,积极
1655142230,0,积极
1655142237,0,积极
1655142245,0,积极
1655142382,1,积极
1655142382,0,积极
1655142389,0,积极
1655142445,1,积极
1655142465,0,积极
1655142469,0,积极
1655142511,1,中性
1655142514,0,中性
1655142528,0,积极
1655142562,1,中性
1655142570,1,积极
1655142575,0,积极
1655142580,0,积极
1655142594,0,中性
1655142594,1,中性
1655142597,0,中性
1655142598,0,中性
1655162343,0,积极
1655162586,1,中性
1655162849,0,中性
1655163554,1,中性
1655163608,0,积极
1655163610,0,积极
1655163613,0,中性
1655163657,1,中性
1655163819,0,中性
1655163829,1,积极
1655163837,0,积极
1655163838,1,消极
1655164722,0,积极
1655168130,0,消极
1655172036,0,积极
1655179938,0,消极
1655180083,1,中性
1655180089,0,中性
1655180092,0,中性
1655180093,0,中性
1655180111,1,中性
1655180831,0,中性
1655180951,1,中性
1655180956,1,中性
1655180958,0,中性
1655180959,1,中性
1655180960,1,中性
1655180961,0,中性
1655180962,0,中性
1655180963,0,中性
1655180964,1,中性
1655180965,0,中性
1655180966,0,中性
1655180967,0,中性
1655180968,1,中性
1655180969,1,中性
1655180970,0,中性
1655180971,1,中性
1655180972,0,中性
1655180973,1,中性
1655180974,1,中性
1655180975,0,中性
1655180976,1,中性
1655180977,1,中性
1655180977,1,中性
1655180978,1,中性
1655180979,0,中性
1655180980,1,中性
1655180981,1,中性
1655180982,0,中性
1655180983,1,中性
1655180984,1,中性
1655180985,1,中性
1655180986,0,中性
1655180987,1,中性
1655180988,1,中性
1655180989,1,中性
1655180990,1,中性
1655180991,1,中性
1655180992,0,中性
1655180993,0,中性
1655180994,0,中性
1655180995,0,中性
1655180996,0,中性
1655180997,0,中性
1655180998,1,中性
1655180999,1,中性
1655181000,0,中性
1655181001,1,中性
1655181002,1,中性
1655181003,0,中性
1655181004,1,中性
1655181005,0,中性
1655181006,1,中性
1655181007,0,中性
1655181008,0,中性
1655181009,0,中性
1655181010,1,中性
1655181011,0,中性
1655181012,0,中性
1655181013,1,中性
1655181014,0,中性
1655181015,0,中性
1655181016,0,中性
1655181017,0,中性
1655181018,0,中性
1655181019,0,中性
1655181020,1,中性
1655181021,0,中性
1655181022,0,中性
1655181023,1,中性
1655181024,0,中性
1655181025,1,中性
1655181026,1,中性
1655181027,0,中性
1655181028,1,中性
1655181029,1,中性
1655181030,1,中性
1655181031,1,中性
1655181032,1,中性
1655181033,0,中性
1655181034,1,中性
1655181035,1,中性
1655181036,1,中性
1655181037,1,中性
1655181038,0,中性
1655181039,1,中性
1655181040,1,中性
1655181041,1,中性
1655181042,1,中性
1655181043,0,中性
1655181044,1,中性
1655181045,1,中性
1655181046,1,中性
1655181046,1,中性
1655181047,1,中性
1655181048,0,中性
1655181049,1,中性
1655181050,0,中性
1655181051,1,中性
1655181052,1,中性
1655181052,1,中性
1655181053,0,中性
1655181054,1,中性
1655181054,1,中性
1655181055,0,中性
1655181056,1,中性
1655181057,0,中性
1655181058,0,中性
